Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
Syrian Arab Republic,SYR,Total,TOT,India,IND,3
Syrian Arab Republic,SYR,Total,TOT,Indonesia,IDN,65
Syrian Arab Republic,SYR,Total,TOT,"Iran, Islamic Rep.",IRN,329
Syrian Arab Republic,SYR,Total,TOT,Iraq,IRQ,1164
Syrian Arab Republic,SYR,Total,TOT,Ireland,IRL,153
Syrian Arab Republic,SYR,Total,TOT,Israel,ISR,3859
Syrian Arab Republic,SYR,Total,TOT,Italy,ITA,3411
Syrian Arab Republic,SYR,Total,TOT,Jamaica,JAM,13
Syrian Arab Republic,SYR,Total,TOT,Japan,JPN,135
Syrian Arab Republic,SYR,Total,TOT,Jordan,JOR,34663
Syrian Arab Republic,SYR,Total,TOT,Kenya,KEN,7
Syrian Arab Republic,SYR,Total,TOT,"Korea, Dem. Rep.",PRK,9
Syrian Arab Republic,SYR,Total,TOT,Kuwait,KWT,101634
Syrian Arab Republic,SYR,Total,TOT,Kyrgyz Republic,KGZ,90
Syrian Arab Republic,SYR,Total,TOT,Latvia,LVA,16
Syrian Arab Republic,SYR,Total,TOT,Lebanon,LBN,5325
Syrian Arab Republic,SYR,Total,TOT,Liberia,LBR,6
Syrian Arab Republic,SYR,Total,TOT,Libya,LBY,26914
Syrian Arab Republic,SYR,Total,TOT,Liechtenstein,LIE,4
Syrian Arab Republic,SYR,Total,TOT,Lithuania,LTU,8
Syrian Arab Republic,SYR,Total,TOT,Luxembourg,LUX,33
Syrian Arab Republic,SYR,Total,TOT,"Macao SAR, China",MAC,8
Syrian Arab Republic,SYR,Total,TOT,"Macedonia, FYR",MKD,53
Syrian Arab Republic,SYR,Total,TOT,Madagascar,MDG,5
Syrian Arab Republic,SYR,Total,TOT,Malaysia,MYS,179
Syrian Arab Republic,SYR,Total,TOT,Malta,MLT,57
Syrian Arab Republic,SYR,Total,TOT,Martinique,MTQ,312
Syrian Arab Republic,SYR,Total,TOT,Mauritania,MRT,149
Syrian Arab Republic,SYR,Total,TOT,Mauritius,MUS,2
Syrian Arab Republic,SYR,Total,TOT,Mexico,MEX,325
Syrian Arab Republic,SYR,Total,TOT,Monaco,MCO,16
Syrian Arab Republic,SYR,Total,TOT,Morocco,MAR,49
Syrian Arab Republic,SYR,Total,TOT,Mozambique,MOZ,3
Syrian Arab Republic,SYR,Total,TOT,Myanmar,MMR,1
Syrian Arab Republic,SYR,Total,TOT,Nepal,NPL,101
Syrian Arab Republic,SYR,Total,TOT,Netherlands,NLD,5662
Syrian Arab Republic,SYR,Total,TOT,Netherlands Antilles,ANT,36
Syrian Arab Republic,SYR,Total,TOT,New Caledonia,NCL,3
Syrian Arab Republic,SYR,Total,TOT,New Zealand,NZL,239
Syrian Arab Republic,SYR,Total,TOT,Nicaragua,NIC,3
Syrian Arab Republic,SYR,Total,TOT,Niger,NER,32
Syrian Arab Republic,SYR,Total,TOT,Nigeria,NGA,580
Syrian Arab Republic,SYR,Total,TOT,Northern Mariana Islands,MNP,10
Syrian Arab Republic,SYR,Total,TOT,Norway,NOR,594
Syrian Arab Republic,SYR,Total,TOT,Oman,OMN,1691
Syrian Arab Republic,SYR,Total,TOT,Pakistan,PAK,41
Syrian Arab Republic,SYR,Total,TOT,Palau,PLW,2
Syrian Arab Republic,SYR,Total,TOT,Panama,PAN,168
Syrian Arab Republic,SYR,Total,TOT,Papua New Guinea,PNG,1
Syrian Arab Republic,SYR,Total,TOT,Paraguay,PRY,43
Syrian Arab Republic,SYR,Total,TOT,Peru,PER,31
Syrian Arab Republic,SYR,Total,TOT,Philippines,PHL,8
Syrian Arab Republic,SYR,Total,TOT,Poland,POL,608
Syrian Arab Republic,SYR,Total,TOT,Puerto Rico,PRI,134
Syrian Arab Republic,SYR,Total,TOT,Qatar,QAT,7958
Syrian Arab Republic,SYR,Total,TOT,Romania,ROU,7352
Syrian Arab Republic,SYR,Total,TOT,Russian Federation,RUS,676
Syrian Arab Republic,SYR,Total,TOT,Rwanda,RWA,55
Syrian Arab Republic,SYR,Total,TOT,Saint Pierre and Miquelon,SPM,1
Syrian Arab Republic,SYR,Total,TOT,Saudi Arabia,SAU,105266
Syrian Arab Republic,SYR,Total,TOT,Senegal,SEN,9
Syrian Arab Republic,SYR,Total,TOT,Serbia and Montenegro,SCG,10
Syrian Arab Republic,SYR,Total,TOT,Singapore,SGP,314
Syrian Arab Republic,SYR,Total,TOT,Slovak Republic,SVK,106
Syrian Arab Republic,SYR,Total,TOT,Slovenia,SVN,25
Syrian Arab Republic,SYR,Total,TOT,South Africa,ZAF,50
Syrian Arab Republic,SYR,Total,TOT,Spain,ESP,2720
Syrian Arab Republic,SYR,Total,TOT,St. Kitts and Nevis,KNA,2
Syrian Arab Republic,SYR,Total,TOT,St. Lucia,LCA,15
Syrian Arab Republic,SYR,Total,TOT,St. Vincent and the Grenadines,VCT,13
Syrian Arab Republic,SYR,Total,TOT,Sudan,SDN,94
Syrian Arab Republic,SYR,Total,TOT,Sweden,SWE,14005
Syrian Arab Republic,SYR,Total,TOT,Switzerland,CHE,1090
Syrian Arab Republic,SYR,Total,TOT,Tanzania,TZA,39
Syrian Arab Republic,SYR,Total,TOT,Thailand,THA,148
Syrian Arab Republic,SYR,Total,TOT,Togo,TGO,168
Syrian Arab Republic,SYR,Total,TOT,Tonga,TON,2
Syrian Arab Republic,SYR,Total,TOT,Trinidad and Tobago,TTO,10
Syrian Arab Republic,SYR,Total,TOT,Tunisia,TUN,7
Syrian Arab Republic,SYR,Total,TOT,Turkey,TUR,5418
Syrian Arab Republic,SYR,Total,TOT,Turks and Caicos Islands,TCA,1
Syrian Arab Republic,SYR,Total,TOT,Uganda,UGA,5
Syrian Arab Republic,SYR,Total,TOT,Ukraine,UKR,328
Syrian Arab Republic,SYR,Total,TOT,United Arab Emirates,ARE,42573
Syrian Arab Republic,SYR,Total,TOT,United Kingdom,GBR,5646
Syrian Arab Republic,SYR,Total,TOT,United States,USA,55753
Syrian Arab Republic,SYR,Total,TOT,Uruguay,URY,319
Syrian Arab Republic,SYR,Total,TOT,"Venezuela, RB",VEN,13379
Syrian Arab Republic,SYR,Total,TOT,Vietnam,VNM,7
Syrian Arab Republic,SYR,Total,TOT,Virgin Islands (U.S.),VIR,23
Syrian Arab Republic,SYR,Total,TOT,"Virgin Islands, British",VGB,1
Syrian Arab Republic,SYR,Total,TOT,West Bank and Gaza,PSE,25498
Syrian Arab Republic,SYR,Total,TOT,"Yemen, Rep.",YEM,13467
Syrian Arab Republic,SYR,Total,TOT,Zambia,ZMB,2
Syrian Arab Republic,SYR,Total,TOT,Zimbabwe,ZWE,8
"Taiwan, China",TWN,Total,TOT,Afghanistan,AFG,2
"Taiwan, China",TWN,Total,TOT,American Samoa,ASM,188
"Taiwan, China",TWN,Total,TOT,Andorra,AND,1
"Taiwan, China",TWN,Total,TOT,Angola,AGO,13
"Taiwan, China",TWN,Total,TOT,Argentina,ARG,3466
"Taiwan, China",TWN,Total,TOT,Armenia,ARM,90
"Taiwan, China",TWN,Total,TOT,Aruba,ABW,14
"Taiwan, China",TWN,Total,TOT,"Bahamas, The",BHS,2
"Taiwan, China",TWN,Total,TOT,Bangladesh,BGD,70
"Taiwan, China",TWN,Total,TOT,Barbados,BRB,3
"Taiwan, China",TWN,Total,TOT,Belgium,BEL,38
"Taiwan, China",TWN,Total,TOT,Belize,BLZ,654
"Taiwan, China",TWN,Total,TOT,Bermuda,BMU,30
"Taiwan, China",TWN,Total,TOT,Bolivia,BOL,165
"Taiwan, China",TWN,Total,TOT,Botswana,BWA,77
"Taiwan, China",TWN,Total,TOT,Brazil,BRA,4530
"Taiwan, China",TWN,Total,TOT,Cambodia,KHM,6
"Taiwan, China",TWN,Total,TOT,Canada,CAN,68789
"Taiwan, China",TWN,Total,TOT,Cayman Islands,CYM,3
"Taiwan, China",TWN,Total,TOT,Chad,TCD,3
"Taiwan, China",TWN,Total,TOT,Chile,CHL,690
"Taiwan, China",TWN,Total,TOT,China,CHN,784
"Taiwan, China",TWN,Total,TOT,Colombia,COL,90
"Taiwan, China",TWN,Total,TOT,"Congo, Dem. Rep.",COD,31
"Taiwan, China",TWN,Total,TOT,Costa Rica,CRI,1172
"Taiwan, China",TWN,Total,TOT,Cuba,CUB,3
"Taiwan, China",TWN,Total,TOT,Czech Republic,CZE,4
"Taiwan, China",TWN,Total,TOT,Denmark,DNK,141
"Taiwan, China",TWN,Total,TOT,Djibouti,DJI,1
"Taiwan, China",TWN,Total,TOT,Dominican Republic,DOM,2000
"Taiwan, China",TWN,Total,TOT,Ecuador,ECU,688
"Taiwan, China",TWN,Total,TOT,"Egypt, Arab Rep.",EGY,21
"Taiwan, China",TWN,Total,TOT,El Salvador,SLV,5
"Taiwan, China",TWN,Total,TOT,Ethiopia,ETH,2
"Taiwan, China",TWN,Total,TOT,Falkland Islands (Malvinas),FLK,6
"Taiwan, China",TWN,Total,TOT,Fiji,FJI,8
"Taiwan, China",TWN,Total,TOT,Finland,FIN,13
"Taiwan, China",TWN,Total,TOT,France,FRA,106
"Taiwan, China",TWN,Total,TOT,French Guiana,GUF,9
"Taiwan, China",TWN,Total,TOT,French Polynesia,PYF,16
"Taiwan, China",TWN,Total,TOT,"Gambia, The",GMB,1
"Taiwan, China",TWN,Total,TOT,Germany,DEU,2821
"Taiwan, China",TWN,Total,TOT,Ghana,GHA,31
"Taiwan, China",TWN,Total,TOT,Greece,GRC,26
"Taiwan, China",TWN,Total,TOT,Greenland,GRL,2
"Taiwan, China",TWN,Total,TOT,Grenada,GRD,1
"Taiwan, China",TWN,Total,TOT,Guadeloupe,GLP,21
"Taiwan, China",TWN,Total,TOT,Guam,GUM,7
"Taiwan, China",TWN,Total,TOT,Guatemala,GTM,45
"Taiwan, China",TWN,Total,TOT,Guyana,GUY,1
"Taiwan, China",TWN,Total,TOT,Haiti,HTI,2
"Taiwan, China",TWN,Total,TOT,Honduras,HND,41
"Taiwan, China",TWN,Total,TOT,"Hong Kong SAR, China",HKG,223
"Taiwan, China",TWN,Total,TOT,Hungary,HUN,4
"Taiwan, China",TWN,Total,TOT,Iceland,ISL,6
"Taiwan, China",TWN,Total,TOT,India,IND,5
"Taiwan, China",TWN,Total,TOT,Indonesia,IDN,11058
"Taiwan, China",TWN,Total,TOT,Israel,ISR,129
"Taiwan, China",TWN,Total,TOT,Jamaica,JAM,6
"Taiwan, China",TWN,Total,TOT,Japan,JPN,4
"Taiwan, China",TWN,Total,TOT,Jordan,JOR,2
"Taiwan, China",TWN,Total,TOT,Kenya,KEN,2
"Taiwan, China",TWN,Total,TOT,"Korea, Dem. Rep.",PRK,70
"Taiwan, China",TWN,Total,TOT,"Korea, Rep.",KOR,8869
"Taiwan, China",TWN,Total,TOT,Kuwait,KWT,1
"Taiwan, China",TWN,Total,TOT,Lao PDR,LAO,2
"Taiwan, China",TWN,Total,TOT,Lebanon,LBN,3
"Taiwan, China",TWN,Total,TOT,Lesotho,LSO,4
"Taiwan, China",TWN,Total,TOT,Libya,LBY,4
"Taiwan, China",TWN,Total,TOT,"Macao SAR, China",MAC,75
"Taiwan, China",TWN,Total,TOT,"Macedonia, FYR",MKD,1
"Taiwan, China",TWN,Total,TOT,Madagascar,MDG,102
"Taiwan, China",TWN,Total,TOT,Malawi,MWI,8
"Taiwan, China",TWN,Total,TOT,Malaysia,MYS,4090
"Taiwan, China",TWN,Total,TOT,Martinique,MTQ,14
"Taiwan, China",TWN,Total,TOT,Mauritius,MUS,47
"Taiwan, China",TWN,Total,TOT,Mexico,MEX,101
"Taiwan, China",TWN,Total,TOT,"Micronesia, Fed. Sts.",FSM,14
"Taiwan, China",TWN,Total,TOT,Mozambique,MOZ,216
"Taiwan, China",TWN,Total,TOT,Myanmar,MMR,101
"Taiwan, China",TWN,Total,TOT,Namibia,NAM,17
"Taiwan, China",TWN,Total,TOT,Nepal,NPL,164
"Taiwan, China",TWN,Total,TOT,Netherlands Antilles,ANT,17
"Taiwan, China",TWN,Total,TOT,New Caledonia,NCL,3
"Taiwan, China",TWN,Total,TOT,New Zealand,NZL,4
"Taiwan, China",TWN,Total,TOT,Nicaragua,NIC,50
"Taiwan, China",TWN,Total,TOT,Nigeria,NGA,1
"Taiwan, China",TWN,Total,TOT,Northern Mariana Islands,MNP,8
"Taiwan, China",TWN,Total,TOT,Norway,NOR,157
"Taiwan, China",TWN,Total,TOT,Pakistan,PAK,68
"Taiwan, China",TWN,Total,TOT,Palau,PLW,37
"Taiwan, China",TWN,Total,TOT,Panama,PAN,2074
"Taiwan, China",TWN,Total,TOT,Papua New Guinea,PNG,11
"Taiwan, China",TWN,Total,TOT,Paraguay,PRY,452
"Taiwan, China",TWN,Total,TOT,Peru,PER,57
"Taiwan, China",TWN,Total,TOT,Philippines,PHL,2042
"Taiwan, China",TWN,Total,TOT,Puerto Rico,PRI,62
"Taiwan, China",TWN,Total,TOT,Qatar,QAT,5
"Taiwan, China",TWN,Total,TOT,Reunion,REU,26
"Taiwan, China",TWN,Total,TOT,Russian Federation,RUS,1210
"Taiwan, China",TWN,Total,TOT,Rwanda,RWA,2
"Taiwan, China",TWN,Total,TOT,Senegal,SEN,1
"Taiwan, China",TWN,Total,TOT,Singapore,SGP,155
"Taiwan, China",TWN,Total,TOT,Solomon Islands,SLB,31
"Taiwan, China",TWN,Total,TOT,South Africa,ZAF,4727
"Taiwan, China",TWN,Total,TOT,St. Kitts and Nevis,KNA,15
"Taiwan, China",TWN,Total,TOT,St. Lucia,LCA,3
"Taiwan, China",TWN,Total,TOT,St. Vincent and the Grenadines,VCT,2
"Taiwan, China",TWN,Total,TOT,Sudan,SDN,25
"Taiwan, China",TWN,Total,TOT,Swaziland,SWZ,14
"Taiwan, China",TWN,Total,TOT,Sweden,SWE,650
"Taiwan, China",TWN,Total,TOT,Switzerland,CHE,387
"Taiwan, China",TWN,Total,TOT,Tanzania,TZA,20
"Taiwan, China",TWN,Total,TOT,Thailand,THA,11303
"Taiwan, China",TWN,Total,TOT,Tonga,TON,2
"Taiwan, China",TWN,Total,TOT,Trinidad and Tobago,TTO,5
"Taiwan, China",TWN,Total,TOT,Uganda,UGA,2
"Taiwan, China",TWN,Total,TOT,Ukraine,UKR,817
"Taiwan, China",TWN,Total,TOT,United Kingdom,GBR,202
"Taiwan, China",TWN,Total,TOT,United States,USA,337316
"Taiwan, China",TWN,Total,TOT,Uruguay,URY,205
"Taiwan, China",TWN,Total,TOT,"Venezuela, RB",VEN,599
"Taiwan, China",TWN,Total,TOT,Vietnam,VNM,356
"Taiwan, China",TWN,Total,TOT,Virgin Islands (U.S.),VIR,11
"Taiwan, China",TWN,Total,TOT,West Bank and Gaza,PSE,1
"Taiwan, China",TWN,Total,TOT,"Yemen, Rep.",YEM,32
"Taiwan, China",TWN,Total,TOT,Zambia,ZMB,58
"Taiwan, China",TWN,Total,TOT,Zimbabwe,ZWE,193
Tajikistan,TJK,Total,TOT,Armenia,ARM,2027
Tajikistan,TJK,Total,TOT,Australia,AUS,41
Tajikistan,TJK,Total,TOT,Austria,AUT,96
Tajikistan,TJK,Total,TOT,Azerbaijan,AZE,661
Tajikistan,TJK,Total,TOT,Bahrain,BHR,7
Tajikistan,TJK,Total,TOT,Belarus,BLR,3707
Tajikistan,TJK,Total,TOT,Belgium,BEL,2
Tajikistan,TJK,Total,TOT,Benin,BEN,4
Tajikistan,TJK,Total,TOT,Bolivia,BOL,3
Tajikistan,TJK,Total,TOT,Botswana,BWA,3
Tajikistan,TJK,Total,TOT,Brazil,BRA,5
Tajikistan,TJK,Total,TOT,Bulgaria,BGR,116
Tajikistan,TJK,Total,TOT,Canada,CAN,122
Tajikistan,TJK,Total,TOT,China,CHN,193
Tajikistan,TJK,Total,TOT,Colombia,COL,1
Tajikistan,TJK,Total,TOT,"Congo, Dem. Rep.",COD,21
Tajikistan,TJK,Total,TOT,"Congo, Rep.",COG,5
Tajikistan,TJK,Total,TOT,Cote d'Ivoire,CIV,1
Tajikistan,TJK,Total,TOT,Croatia,HRV,18
Tajikistan,TJK,Total,TOT,Cyprus,CYP,7
Tajikistan,TJK,Total,TOT,Czech Republic,CZE,65
Tajikistan,TJK,Total,TOT,Denmark,DNK,11
Tajikistan,TJK,Total,TOT,"Egypt, Arab Rep.",EGY,48
Tajikistan,TJK,Total,TOT,Estonia,EST,358
Tajikistan,TJK,Total,TOT,Ethiopia,ETH,1
Tajikistan,TJK,Total,TOT,Finland,FIN,16
Tajikistan,TJK,Total,TOT,France,FRA,81
Tajikistan,TJK,Total,TOT,Georgia,GEO,959
Tajikistan,TJK,Total,TOT,Germany,DEU,396
Tajikistan,TJK,Total,TOT,Ghana,GHA,5
Tajikistan,TJK,Total,TOT,Greece,GRC,10
Tajikistan,TJK,Total,TOT,Guinea,GIN,2
Tajikistan,TJK,Total,TOT,"Hong Kong SAR, China",HKG,2187
Tajikistan,TJK,Total,TOT,Hungary,HUN,21
Tajikistan,TJK,Total,TOT,Indonesia,IDN,46
Tajikistan,TJK,Total,TOT,Ireland,IRL,16
Tajikistan,TJK,Total,TOT,Israel,ISR,3585
Tajikistan,TJK,Total,TOT,Italy,ITA,30
Tajikistan,TJK,Total,TOT,Japan,JPN,30
Tajikistan,TJK,Total,TOT,Jordan,JOR,11
Tajikistan,TJK,Total,TOT,Kazakhstan,KAZ,17313
Tajikistan,TJK,Total,TOT,"Korea, Dem. Rep.",PRK,17
Tajikistan,TJK,Total,TOT,Kuwait,KWT,17
Tajikistan,TJK,Total,TOT,Kyrgyz Republic,KGZ,31670
Tajikistan,TJK,Total,TOT,Lao PDR,LAO,4
Tajikistan,TJK,Total,TOT,Latvia,LVA,794
Tajikistan,TJK,Total,TOT,Lebanon,LBN,95
Tajikistan,TJK,Total,TOT,Libya,LBY,10
Tajikistan,TJK,Total,TOT,Lithuania,LTU,519
Tajikistan,TJK,Total,TOT,Luxembourg,LUX,2
Tajikistan,TJK,Total,TOT,"Macao SAR, China",MAC,16
Tajikistan,TJK,Total,TOT,Malta,MLT,1
Tajikistan,TJK,Total,TOT,Mauritania,MRT,3
Tajikistan,TJK,Total,TOT,Mauritius,MUS,7
Tajikistan,TJK,Total,TOT,Mexico,MEX,5
Tajikistan,TJK,Total,TOT,Moldova,MDA,1131
Tajikistan,TJK,Total,TOT,Mozambique,MOZ,9
Tajikistan,TJK,Total,TOT,Myanmar,MMR,15
Tajikistan,TJK,Total,TOT,Netherlands,NLD,21
Tajikistan,TJK,Total,TOT,Niger,NER,5
Tajikistan,TJK,Total,TOT,Nigeria,NGA,90
Tajikistan,TJK,Total,TOT,Norway,NOR,11
Tajikistan,TJK,Total,TOT,Philippines,PHL,93
Tajikistan,TJK,Total,TOT,Poland,POL,80
Tajikistan,TJK,Total,TOT,Puerto Rico,PRI,1
Tajikistan,TJK,Total,TOT,Qatar,QAT,141
Tajikistan,TJK,Total,TOT,Romania,ROU,6
Tajikistan,TJK,Total,TOT,Russian Federation,RUS,383057
Tajikistan,TJK,Total,TOT,Rwanda,RWA,1
Tajikistan,TJK,Total,TOT,Saudi Arabia,SAU,4
Tajikistan,TJK,Total,TOT,Slovenia,SVN,19
Tajikistan,TJK,Total,TOT,South Africa,ZAF,14
Tajikistan,TJK,Total,TOT,Spain,ESP,7
Tajikistan,TJK,Total,TOT,Sweden,SWE,85
Tajikistan,TJK,Total,TOT,Switzerland,CHE,20
Tajikistan,TJK,Total,TOT,Syrian Arab Republic,SYR,2
Tajikistan,TJK,Total,TOT,Thailand,THA,1628
Tajikistan,TJK,Total,TOT,Togo,TGO,26
Tajikistan,TJK,Total,TOT,Tunisia,TUN,1
Tajikistan,TJK,Total,TOT,Turkey,TUR,269
Tajikistan,TJK,Total,TOT,Turkmenistan,TKM,2462
Tajikistan,TJK,Total,TOT,Ukraine,UKR,32386
Tajikistan,TJK,Total,TOT,United Arab Emirates,ARE,5
Tajikistan,TJK,Total,TOT,United States,USA,1927
Tajikistan,TJK,Total,TOT,Uzbekistan,UZB,68534
Tajikistan,TJK,Total,TOT,"Venezuela, RB",VEN,3
Tajikistan,TJK,Total,TOT,Vietnam,VNM,18
Tajikistan,TJK,Total,TOT,West Bank and Gaza,PSE,26
Tajikistan,TJK,Total,TOT,"Yemen, Rep.",YEM,656
Tajikistan,TJK,Total,TOT,Zambia,ZMB,2
Tajikistan,TJK,Total,TOT,Zimbabwe,ZWE,6
Tanzania,TZA,Total,TOT,Afghanistan,AFG,6
Tanzania,TZA,Total,TOT,Angola,AGO,48
Tanzania,TZA,Total,TOT,Armenia,ARM,64
Tanzania,TZA,Total,TOT,Australia,AUS,12
Tanzania,TZA,Total,TOT,Austria,AUT,89
Tanzania,TZA,Total,TOT,"Bahamas, The",BHS,2
Tanzania,TZA,Total,TOT,Bangladesh,BGD,11
Tanzania,TZA,Total,TOT,Belgium,BEL,31
Tanzania,TZA,Total,TOT,Benin,BEN,25
Tanzania,TZA,Total,TOT,Bermuda,BMU,7
Tanzania,TZA,Total,TOT,Bolivia,BOL,3
Tanzania,TZA,Total,TOT,Bosnia and Herzegovina,BIH,4
Tanzania,TZA,Total,TOT,Botswana,BWA,1600
Tanzania,TZA,Total,TOT,Brazil,BRA,22
Tanzania,TZA,Total,TOT,Bulgaria,BGR,23
Tanzania,TZA,Total,TOT,Burundi,BDI,6689
Tanzania,TZA,Total,TOT,Cameroon,CMR,1070
Tanzania,TZA,Total,TOT,Canada,CAN,19394
Tanzania,TZA,Total,TOT,Central African Republic,CAF,42
Tanzania,TZA,Total,TOT,Chad,TCD,221
Tanzania,TZA,Total,TOT,Chile,CHL,9
Tanzania,TZA,Total,TOT,China,CHN,21
Tanzania,TZA,Total,TOT,Colombia,COL,7
Tanzania,TZA,Total,TOT,Comoros,COM,172
Tanzania,TZA,Total,TOT,"Congo, Dem. Rep.",COD,7882
Tanzania,TZA,Total,TOT,"Congo, Rep.",COG,16
Tanzania,TZA,Total,TOT,Costa Rica,CRI,3
Tanzania,TZA,Total,TOT,Cote d'Ivoire,CIV,232
Tanzania,TZA,Total,TOT,Cuba,CUB,5
Tanzania,TZA,Total,TOT,Cyprus,CYP,66
Tanzania,TZA,Total,TOT,Czech Republic,CZE,20
Tanzania,TZA,Total,TOT,Denmark,DNK,770
Tanzania,TZA,Total,TOT,Djibouti,DJI,1001
Tanzania,TZA,Total,TOT,Dominican Republic,DOM,4
Tanzania,TZA,Total,TOT,"Egypt, Arab Rep.",EGY,160
Tanzania,TZA,Total,TOT,Equatorial Guinea,GNQ,20
Tanzania,TZA,Total,TOT,Eritrea,ERI,707
Tanzania,TZA,Total,TOT,Ethiopia,ETH,4224
Tanzania,TZA,Total,TOT,Faeroe Islands,FRO,2
Tanzania,TZA,Total,TOT,Falkland Islands (Malvinas),FLK,1
Tanzania,TZA,Total,TOT,Finland,FIN,164
Tanzania,TZA,Total,TOT,France,FRA,1641
Tanzania,TZA,Total,TOT,French Guiana,GUF,1
Tanzania,TZA,Total,TOT,French Polynesia,PYF,8
Tanzania,TZA,Total,TOT,Gabon,GAB,47
Tanzania,TZA,Total,TOT,"Gambia, The",GMB,423
Tanzania,TZA,Total,TOT,Germany,DEU,430
Tanzania,TZA,Total,TOT,Ghana,GHA,44
Tanzania,TZA,Total,TOT,Greece,GRC,163
Tanzania,TZA,Total,TOT,Guadeloupe,GLP,11
Tanzania,TZA,Total,TOT,Guinea,GIN,7
Tanzania,TZA,Total,TOT,"Hong Kong SAR, China",HKG,41
Tanzania,TZA,Total,TOT,Hungary,HUN,45
Tanzania,TZA,Total,TOT,Iceland,ISL,10
Tanzania,TZA,Total,TOT,India,IND,502
Tanzania,TZA,Total,TOT,Indonesia,IDN,2
Tanzania,TZA,Total,TOT,Ireland,IRL,185
Tanzania,TZA,Total,TOT,Israel,ISR,96
Tanzania,TZA,Total,TOT,Italy,ITA,789
Tanzania,TZA,Total,TOT,Japan,JPN,257
Tanzania,TZA,Total,TOT,Kenya,KEN,61151
Tanzania,TZA,Total,TOT,"Korea, Dem. Rep.",PRK,2
Tanzania,TZA,Total,TOT,Latvia,LVA,1
Tanzania,TZA,Total,TOT,Lebanon,LBN,9
Tanzania,TZA,Total,TOT,Lesotho,LSO,87
Tanzania,TZA,Total,TOT,Libya,LBY,5
Tanzania,TZA,Total,TOT,Lithuania,LTU,1
Tanzania,TZA,Total,TOT,Luxembourg,LUX,3
Tanzania,TZA,Total,TOT,"Macedonia, FYR",MKD,52
Tanzania,TZA,Total,TOT,Madagascar,MDG,18
Tanzania,TZA,Total,TOT,Malawi,MWI,9518
Tanzania,TZA,Total,TOT,Malaysia,MYS,13
Tanzania,TZA,Total,TOT,Martinique,MTQ,14
Tanzania,TZA,Total,TOT,Mauritius,MUS,20
Tanzania,TZA,Total,TOT,Mayotte,MYT,301
Tanzania,TZA,Total,TOT,Mexico,MEX,10
Tanzania,TZA,Total,TOT,Monaco,MCO,18
Tanzania,TZA,Total,TOT,Mozambique,MOZ,16207
Tanzania,TZA,Total,TOT,Namibia,NAM,115
Tanzania,TZA,Total,TOT,Nepal,NPL,6
Tanzania,TZA,Total,TOT,Netherlands,NLD,1136
Tanzania,TZA,Total,TOT,New Caledonia,NCL,4
Tanzania,TZA,Total,TOT,New Zealand,NZL,276
Tanzania,TZA,Total,TOT,Nicaragua,NIC,8
Tanzania,TZA,Total,TOT,Niger,NER,27
Tanzania,TZA,Total,TOT,Nigeria,NGA,724
Tanzania,TZA,Total,TOT,Norway,NOR,519
Tanzania,TZA,Total,TOT,Oman,OMN,3
Tanzania,TZA,Total,TOT,Pakistan,PAK,32
Tanzania,TZA,Total,TOT,Panama,PAN,1
Tanzania,TZA,Total,TOT,Papua New Guinea,PNG,6
Tanzania,TZA,Total,TOT,Peru,PER,4
Tanzania,TZA,Total,TOT,Philippines,PHL,4
Tanzania,TZA,Total,TOT,Poland,POL,53
Tanzania,TZA,Total,TOT,Portugal,PRT,371
Tanzania,TZA,Total,TOT,Puerto Rico,PRI,6
Tanzania,TZA,Total,TOT,Qatar,QAT,13
Tanzania,TZA,Total,TOT,Reunion,REU,384
Tanzania,TZA,Total,TOT,Russian Federation,RUS,862
Tanzania,TZA,Total,TOT,Rwanda,RWA,4667
Tanzania,TZA,Total,TOT,Sao Tome and Principe,STP,2
Tanzania,TZA,Total,TOT,Saudi Arabia,SAU,4
Tanzania,TZA,Total,TOT,Serbia and Montenegro,SCG,11
Tanzania,TZA,Total,TOT,Seychelles,SYC,101
Tanzania,TZA,Total,TOT,Singapore,SGP,8
Tanzania,TZA,Total,TOT,Slovak Republic,SVK,2
Tanzania,TZA,Total,TOT,Slovenia,SVN,3
Tanzania,TZA,Total,TOT,Somalia,SOM,1357
Tanzania,TZA,Total,TOT,South Africa,ZAF,3928
Tanzania,TZA,Total,TOT,Spain,ESP,118
Tanzania,TZA,Total,TOT,St. Kitts and Nevis,KNA,2
Tanzania,TZA,Total,TOT,Sudan,SDN,28388
Tanzania,TZA,Total,TOT,Swaziland,SWZ,168
Tanzania,TZA,Total,TOT,Sweden,SWE,837
Tanzania,TZA,Total,TOT,Switzerland,CHE,232
Tanzania,TZA,Total,TOT,Syrian Arab Republic,SYR,2
Tanzania,TZA,Total,TOT,"Taiwan, China",TWN,1
Tanzania,TZA,Total,TOT,Thailand,THA,71
Tanzania,TZA,Total,TOT,Tunisia,TUN,3
Tanzania,TZA,Total,TOT,Turkey,TUR,222
Tanzania,TZA,Total,TOT,Uganda,UGA,25928
Tanzania,TZA,Total,TOT,Ukraine,UKR,582
Tanzania,TZA,Total,TOT,United Arab Emirates,ARE,17
Tanzania,TZA,Total,TOT,United Kingdom,GBR,17440
Tanzania,TZA,Total,TOT,United States,USA,11818
